Country,Province,District,Ward,Male,Female,Total,Households,Difference,M:F ratio,Total_District,Households_District,dist_Avg_House,prov(M/F),prov_Female %,prov_Male %,prov_Avg_house,dist_dist(M/F),dist_Female %,dist_Male %
Zimbabwe,Matebeleland South,Bulilima,Ward 22,1734,2077,3811,882,343,83,85600,20837,4,95,51,49,4,86,54,46
Zimbabwe,Matebeleland South,Mangwe,Ward 01,1799,2083,3882,812,284,86,65562,15570,4,95,51,49,4,90,53,47
Zimbabwe,Matebeleland South,Mangwe,Ward 02,1843,2114,3957,892,271,87,65562,15570,4,95,51,49,4,90,53,47
Zimbabwe,Matebeleland South,Mangwe,Ward 03,2165,2549,4714,1051,384,85,65562,15570,4,95,51,49,4,90,53,47
Zimbabwe,Matebeleland South,Mangwe,Ward 04,2459,2809,5268,1213,350,88,65562,15570,4,95,51,49,4,90,53,47
Zimbabwe,Matebeleland South,Mangwe,Ward 05,1825,1937,3762,1006,112,94,65562,15570,4,95,51,49,4,90,53,47
Zimbabwe,Matebeleland South,Mangwe,Ward 06,2558,3002,5560,1248,444,85,65562,15570,4,95,51,49,4,90,53,47
Zimbabwe,Matebeleland South,Mangwe,Ward 07,1401,1672,3073,761,271,84,65562,15570,4,95,51,49,4,90,53,47
Zimbabwe,Matebeleland South,Mangwe,Ward 08,1111,1145,2256,545,34,97,65562,15570,4,95,51,49,4,90,53,47
Zimbabwe,Matebeleland South,Mangwe,Ward 09,1002,1240,2242,520,238,81,65562,15570,4,95,51,49,4,90,53,47
Zimbabwe,Matebeleland South,Mangwe,Ward 10,2107,2405,4512,1070,298,88,65562,15570,4,95,51,49,4,90,53,47
Zimbabwe,Matebeleland South,Mangwe,Ward 11,1582,1140,2722,879,-442,139,65562,15570,4,95,51,49,4,90,53,47
Zimbabwe,Matebeleland South,Mangwe,Ward 12,1274,1322,2596,612,48,96,65562,15570,4,95,51,49,4,90,53,47
Zimbabwe,Matebeleland South,Mangwe,Ward 13,1601,1754,3355,770,153,91,65562,15570,4,95,51,49,4,90,53,47
Zimbabwe,Matebeleland South,Mangwe,Ward 14,1004,1086,2090,489,82,92,65562,15570,4,95,51,49,4,90,53,47
Zimbabwe,Matebeleland South,Mangwe,Ward 15,2761,2937,5698,1392,176,94,65562,15570,4,95,51,49,4,90,53,47
Zimbabwe,Matebeleland South,Mangwe,Ward 16,2606,3112,5718,1353,506,84,65562,15570,4,95,51,49,4,90,53,47
Zimbabwe,Matebeleland South,Mangwe,Ward 17,1951,2206,4157,957,255,88,65562,15570,4,95,51,49,4,90,53,47
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 01,2424,2601,5025,1255,177,93,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 02,1767,1934,3701,891,167,91,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 03,1717,1671,3388,827,-46,103,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 04,2232,2394,4626,1145,162,93,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 05,740,775,1515,372,35,95,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 06,2189,2290,4479,1116,101,96,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 07,1455,1585,3040,734,130,92,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 08,3181,3285,6466,1662,104,97,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 09,2146,2177,4323,971,31,99,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 10,159,75,234,54,-84,212,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 11,2172,2434,4606,1183,262,89,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 12,2470,2852,5322,1233,382,87,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 13,3756,4228,7984,1917,472,89,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 14,3181,3494,6675,1641,313,91,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 15,2406,2814,5220,1238,408,86,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 16,2601,3024,5625,1302,423,86,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 17,3212,3549,6761,1545,337,91,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 18,2600,2967,5567,1286,367,88,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 19,2682,3116,5798,1364,434,86,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 20,2216,2529,4745,1089,313,88,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 21,6122,4148,10270,3309,-1974,148,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 22,4494,3574,8068,2217,-920,126,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 23,4336,3958,8294,2416,-378,110,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Gwanda Rural,Ward 24,1310,1506,2816,706,196,87,124548,31473,4,95,51,49,4,98,51,49
Zimbabwe,Matebeleland South,Insiza,Ward 01,2053,2017,4070,957,-36,102,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Insiza,Ward 02,2751,2726,5477,1315,-25,101,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Insiza,Ward 03,2905,3368,6273,1477,463,86,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Insiza,Ward 04,2345,2600,4945,1112,255,90,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Insiza,Ward 05,2128,2413,4541,1037,285,88,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Insiza,Ward 06,1788,2052,3840,889,264,87,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Insiza,Ward 07,1887,2152,4039,869,265,88,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Insiza,Ward 08,394,359,753,149,-35,110,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Insiza,Ward 09,2259,2433,4692,1075,174,93,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Insiza,Ward 10,1133,1055,2188,451,-78,107,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Insiza,Ward 11,1197,1293,2490,576,96,93,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Insiza,Ward 12,968,1137,2105,491,169,85,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Insiza,Ward 13,2715,2472,5187,1244,-243,110,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Insiza,Ward 14,2301,1448,3749,1306,-853,159,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Insiza,Ward 15,5221,4624,9845,3157,-597,113,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Insiza,Ward 16,2627,1985,4612,1132,-642,132,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Insiza,Ward 17,3942,3886,7828,1908,-56,101,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Insiza,Ward 18,1891,2015,3906,891,124,94,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Insiza,Ward 19,4483,4532,9015,1945,49,99,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Insiza,Ward 20,5491,5801,11292,2473,310,95,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Insiza,Ward 21,3775,3835,7610,1598,60,98,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Insiza,Ward 22,4872,4492,9364,2598,-380,108,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Insiza,Ward 23,2964,2118,5082,1722,-846,140,122903,30372,4,95,51,49,4,102,49,51
Zimbabwe,Matebeleland South,Matobo,Ward 01,1955,2101,4056,959,146,93,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 02,3585,3370,6955,1788,-215,106,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 03,1784,1957,3741,902,173,91,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 04,2578,2726,5304,1127,148,95,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 05,2130,2253,4383,1012,123,95,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 06,2356,2854,5210,1201,498,83,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 07,2206,2670,4876,1158,464,83,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 08,1913,2085,3998,960,172,92,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 09,1465,1603,3068,731,138,91,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 10,1447,1660,3107,693,213,87,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 11,1466,1668,3134,770,202,88,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 12,1933,2002,3935,921,69,97,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 13,1469,1746,3215,893,277,84,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 14,1954,2123,4077,1007,169,92,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 15,2607,2840,5447,1288,233,92,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 16,2066,2240,4306,1006,174,92,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 17,2085,2300,4385,1012,215,91,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 18,1834,2004,3838,818,170,92,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 19,3697,3812,7509,2191,115,97,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 21,483,417,900,242,-66,116,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 22,561,186,747,267,-375,302,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 23,603,450,1053,256,-153,134,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 24,1134,946,2080,560,-188,120,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Matobo,Ward 25,3692,2593,6285,1949,-1099,142,95609,23711,4,95,51,49,4,97,51,49
Zimbabwe,Matebeleland South,Umzingwane,Ward 01,1755,1846,3601,844,91,95,71860,17958,4,95,51,49,4,106,49,51
Zimbabwe,Matebeleland South,Umzingwane,Ward 02,2435,2464,4899,1262,29,99,71860,17958,4,95,51,49,4,106,49,51
Zimbabwe,Matebeleland South,Umzingwane,Ward 03,2920,2849,5769,1402,-71,102,71860,17958,4,95,51,49,4,106,49,51
Zimbabwe,Matebeleland South,Umzingwane,Ward 04,1935,1918,3853,951,-17,101,71860,17958,4,95,51,49,4,106,49,51
Zimbabwe,Matebeleland South,Umzingwane,Ward 05,2727,3028,5755,1350,301,90,71860,17958,4,95,51,49,4,106,49,51
Zimbabwe,Matebeleland South,Umzingwane,Ward 06,1981,2075,4056,981,94,95,71860,17958,4,95,51,49,4,106,49,51
Zimbabwe,Matebeleland South,Umzingwane,Ward 07,1354,1547,2901,671,193,88,71860,17958,4,95,51,49,4,106,49,51
Zimbabwe,Matebeleland South,Umzingwane,Ward 08,1342,1338,2680,610,-4,100,71860,17958,4,95,51,49,4,106,49,51
Zimbabwe,Matebeleland South,Umzingwane,Ward 09,1204,1297,2501,582,93,93,71860,17958,4,95,51,49,4,106,49,51
Zimbabwe,Matebeleland South,Umzingwane,Ward 10,489,599,1088,267,110,82,71860,17958,4,95,51,49,4,106,49,51
Zimbabwe,Matebeleland South,Umzingwane,Ward 11,1077,1106,2183,505,29,97,71860,17958,4,95,51,49,4,106,49,51
Zimbabwe,Matebeleland South,Umzingwane,Ward 12,1675,1856,3531,813,181,90,71860,17958,4,95,51,49,4,106,49,51
Zimbabwe,Matebeleland South,Umzingwane,Ward 13,835,862,1697,366,27,97,71860,17958,4,95,51,49,4,106,49,51
Zimbabwe,Matebeleland South,Umzingwane,Ward 14,2604,2161,4765,1197,-443,120,71860,17958,4,95,51,49,4,106,49,51
Zimbabwe,Matebeleland South,Umzingwane,Ward 15,431,147,578,203,-284,293,71860,17958,4,95,51,49,4,106,49,51
Zimbabwe,Matebeleland South,Umzingwane,Ward 16,2405,2295,4700,1394,-110,105,71860,17958,4,95,51,49,4,106,49,51
Zimbabwe,Matebeleland South,Umzingwane,Ward 17,1575,1402,2977,887,-173,112,71860,17958,4,95,51,49,4,106,49,51
Zimbabwe,Matebeleland South,Umzingwane,Ward 18,2900,2223,5123,1443,-677,130,71860,17958,4,95,51,49,4,106,49,51
Zimbabwe,Matebeleland South,Umzingwane,Ward 19,3462,2539,6001,1551,-923,136,71860,17958,4,95,51,49,4,106,49,51
Zimbabwe,Matebeleland South,Umzingwane,Ward 20,1855,1347,3202,679,-508,138,71860,17958,4,95,51,49,4,106,49,51
Zimbabwe,Matebeleland South,Gwanda Urban,Ward 01,782,822,1604,438,40,95,27143,8375,3,95,51,49,4,89,53,47
Zimbabwe,Matebeleland South,Gwanda Urban,Ward 02,305,310,615,209,5,98,27143,8375,3,95,51,49,4,89,53,47
Zimbabwe,Matebeleland South,Gwanda Urban,Ward 03,518,539,1057,345,21,96,27143,8375,3,95,51,49,4,89,53,47
Zimbabwe,Matebeleland South,Gwanda Urban,Ward 04,1199,1278,2477,752,79,94,27143,8375,3,95,51,49,4,89,53,47
Zimbabwe,Matebeleland South,Gwanda Urban,Ward 05,2876,3283,6159,1858,407,88,27143,8375,3,95,51,49,4,89,53,47
Zimbabwe,Matebeleland South,Gwanda Urban,Ward 06,1476,1783,3259,1046,307,83,27143,8375,3,95,51,49,4,89,53,47
Zimbabwe,Matebeleland South,Gwanda Urban,Ward 07,1679,2141,3820,1168,462,78,27143,8375,3,95,51,49,4,89,53,47
Zimbabwe,Matebeleland South,Gwanda Urban,Ward 08,2010,2168,4178,1324,158,93,27143,8375,3,95,51,49,4,89,53,47
Zimbabwe,Matebeleland South,Gwanda Urban,Ward 09,1481,1681,3162,971,200,88,27143,8375,3,95,51,49,4,89,53,47
Zimbabwe,Matebeleland South,Gwanda Urban,Ward 10,444,368,812,264,-76,121,27143,8375,3,95,51,49,4,89,53,47
Zimbabwe,Matebeleland South,Beitbridge Urban,Ward 01,1598,1580,3178,809,-18,101,58574,17564,3,95,51,49,4,94,51,49
Zimbabwe,Matebeleland South,Beitbridge Urban,Ward 02,1455,1539,2994,870,84,95,58574,17564,3,95,51,49,4,94,51,49
Zimbabwe,Matebeleland South,Beitbridge Urban,Ward 03,2690,2687,5377,1698,-3,100,58574,17564,3,95,51,49,4,94,51,49
Zimbabwe,Matebeleland South,Beitbridge Urban,Ward 04,5321,5731,11052,3319,410,93,58574,17564,3,95,51,49,4,94,51,49
Zimbabwe,Matebeleland South,Beitbridge Urban,Ward 05,7188,7847,15035,4391,659,92,58574,17564,3,95,51,49,4,94,51,49
Zimbabwe,Matebeleland South,Beitbridge Urban,Ward 06,10205,10733,20938,6477,528,95,58574,17564,3,95,51,49,4,94,51,49
Zimbabwe,Matebeleland South,Plumtree,Ward 01,2185,2600,4785,1368,415,84,14460,4211,3,95,51,49,4,86,54,46
Zimbabwe,Matebeleland South,Plumtree,Ward 02,468,525,993,290,57,89,14460,4211,3,95,51,49,4,86,54,46
Zimbabwe,Matebeleland South,Plumtree,Ward 03,2057,2613,4670,1342,556,79,14460,4211,3,95,51,49,4,86,54,46
Zimbabwe,Matebeleland South,Plumtree,Ward 04,845,869,1714,472,24,97,14460,4211,3,95,51,49,4,86,54,46
Zimbabwe,Matebeleland South,Plumtree,Ward 05,310,226,536,161,-84,137,14460,4211,3,95,51,49,4,86,54,46
Zimbabwe,Matebeleland South,Plumtree,Ward 06,830,932,1762,578,102,89,14460,4211,3,95,51,49,4,86,54,46
Zimbabwe,Midlands,Chirimanzu,Ward 01,1709,2143,3852,1068,434,80,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 02,1942,2432,4374,1169,490,80,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 03,1845,2167,4012,1045,322,85,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 04,965,1169,2134,571,204,83,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 05,1361,1645,3006,795,284,83,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 06,1616,1862,3478,937,246,87,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 07,1149,1285,2434,663,136,89,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 08,1419,1737,3156,878,318,82,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 09,2244,2639,4883,1314,395,85,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 10,520,586,1106,289,66,89,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 11,2036,2211,4247,1025,175,92,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 12,4407,4034,8441,2060,-373,109,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 13,1364,1616,2980,851,252,84,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 14,1261,1474,2735,807,213,86,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 15,3191,2778,5969,1287,-413,115,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 16,903,705,1608,491,-198,128,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 17,1267,1339,2606,776,72,95,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 18,1292,1365,2657,620,73,95,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 19,2233,2539,4772,1109,306,88,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 20,4964,5040,10004,2479,76,98,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 21,954,1160,2114,573,206,82,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 22,2670,2581,5251,1237,-89,103,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 23,1496,1844,3340,856,348,81,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 24,1113,1325,2438,683,212,84,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Chirimanzu,Ward 25,1651,2024,3675,973,373,82,95272,24556,4,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 01,3117,3423,6540,1485,306,91,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 02,8221,9119,17340,3699,898,90,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 03,4286,4729,9015,1852,443,91,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 04,4397,4856,9253,1905,459,91,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 05,4088,4462,8550,1932,374,92,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 06,2201,2380,4581,935,179,92,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 07,3834,4020,7854,1694,186,95,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 08,4034,4499,8533,1737,465,90,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 09,5029,5574,10603,2203,545,90,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 10,2528,2742,5270,1209,214,92,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 11,4014,4236,8250,1947,222,95,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 12,3414,3680,7094,1681,266,93,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 13,7612,8700,16312,4154,1088,87,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 14,4003,4345,8348,1844,342,92,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 15,2907,3138,6045,1403,231,93,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 16,2142,2317,4459,1027,175,92,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 17,2612,2730,5342,1116,118,96,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 18,1578,1738,3316,726,160,91,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 19,2708,2882,5590,1315,174,94,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 20,2547,2674,5221,1122,127,95,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 21,2430,2596,5026,1040,166,94,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 22,6484,6066,12550,3069,-418,107,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 23,3510,3599,7109,1458,89,98,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 24,1086,1062,2148,501,-24,102,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 25,1744,1757,3501,766,13,99,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 26,1257,1217,2474,536,-40,103,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 27,2320,2599,4919,1062,279,89,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 28,4176,4527,8703,1731,351,92,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 29,1865,2255,4120,1023,390,83,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 30,3276,3670,6946,1459,394,89,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 31,3431,4009,7440,1694,578,86,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 32,1516,1625,3141,652,109,93,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 33,2921,3200,6121,1237,279,91,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 34,2599,2929,5528,1179,330,89,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 35,3355,3619,6974,1600,264,93,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe North,Ward 36,2615,2892,5507,1239,277,90,249723,55232,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe South,Ward 01,5076,5630,10706,2318,554,90,317554,70264,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe South,Ward 02,3926,4096,8022,1741,170,96,317554,70264,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe South,Ward 03,1493,1578,3071,684,85,95,317554,70264,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe South,Ward 04,3829,4209,8038,1779,380,91,317554,70264,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe South,Ward 05,5005,5629,10634,2332,624,89,317554,70264,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe South,Ward 06,3446,3904,7350,1616,458,88,317554,70264,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe South,Ward 07,2999,3402,6401,1436,403,88,317554,70264,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe South,Ward 08,4733,5126,9859,2198,393,92,317554,70264,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe South,Ward 09,8541,9638,18179,4057,1097,89,317554,70264,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe South,Ward 10,5448,6214,11662,2625,766,88,317554,70264,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe South,Ward 11,6144,6748,12892,2873,604,91,317554,70264,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe South,Ward 12,4798,5286,10084,2229,488,91,317554,70264,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe South,Ward 13,6648,7264,13912,3163,616,92,317554,70264,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe South,Ward 14,5346,5788,11134,2436,442,92,317554,70264,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe South,Ward 15,9641,10702,20343,4492,1061,90,317554,70264,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe South,Ward 16,4738,5201,9939,2245,463,91,317554,70264,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe South,Ward 17,2973,3088,6061,1359,115,96,317554,70264,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe South,Ward 18,4846,5306,10152,2248,460,91,317554,70264,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe South,Ward 19,6740,7215,13955,3094,475,93,317554,70264,5,92,52,48,4,92,52,48
Zimbabwe,Midlands,Gokwe South,Ward 20,2966,3360,6326,1384,394,88,317554,70264,5,92,52,48,4,92,52,48
